Produktgruppe,RowID,Kontrolle,K von,BE am,BE von,K am,K2 von,C am,C von,Reopen C2 am,Reopen C2 von
NA,3866484229148548,,,,,,,,,,
NA,8370083856519044,,,,,,,,,,
NA,1051734462041988,,,,,,,,,,
NA,5555334089412484,,,,,,,,,,
NA,3303534275727236,,,,,,,,,,
NA,7807133903097732,,,,,,,,,,
NA,2177634368884612,,,,,,,,,,
NA,6681233996255108,,,,,,,,,,
NA,4429434182569860,,,,,,,,,,
NA,8933033809940356,,,,,,,,,,
NA,136940787732356,,,,,,,,,,
NA,4640540415102852,,,,,,,,,,
NA,2388740601417604,,,,,,,,,,
NA,6892340228788100,,,,,,,,,,
NA,1262840694574980,,,,,,,,,,
NA,5766440321945476,,,,,,,,,,
NA,3514640508260228,,,,,,,,,,
NA,8018240135630724,,,,,,,,,,
NA,699890741153668,,,,,,,,,,
NA,5203490368524164,,,,,,,,,,
NA,2951690554838916,,,,,,,,,,
NA,7455290182209412,,,,,,,,,,
NA,1825790647996292,,,,,,,,,,
NA,6329390275366788,,,,,,,,,,
NA,4077590461681540,,,,,,,,,,
NA,8581190089052036,,,,,,,,,,
NA,418415764443012,,,,,,,,,,
NA,4922015391813508,,,,,,,,,,
NA,2670215578128260,,,,,,,,,,
NA,7173815205498756,,,,,,,,,,
NA,1544315671285636,,,,,,,,,,
NA,6047915298656132,,,,,,,,,,
NA,3796115484970884,,,,,,,,,,
NA,8299715112341380,,,,,,,,,,
NA,981365717864324,,,,,,,,,,
NA,5484965345234820,,,,,,,,,,
NA,3233165531549572,,,,,,,,,,
NA,7736765158920068,,,,,,,,,,
NA,2107265624706948,,,,,,,,,,
NA,6610865252077444,,,,,,,,,,
NA,4359065438392196,,,,,,,,,,
NA,8862665065762692,,,,,,,,,,
NA,277678276087684,,,,,,,,,,
NA,4781277903458180,,,,,,,,,,
NA,2529478089772932,,,,,,,,,,
NA,7033077717143428,,,,,,,,,,
NA,1403578182930308,,,,,,,,,,
NA,5907177810300804,,,,,,,,,,
NA,3655377996615556,,,,,,,,,,
NA,8158977623986052,,,,,,,,,,
NA,840628229508996,,,,,,,,,,
NA,5344227856879492,,,,,,,,,,
NA,3092428043194244,,,,,,,,,,
NA,7596027670564740,,,,,,,,,,
NA,1966528136351620,,,,,,,,,,
NA,6470127763722116,,,,,,,,,,
NA,4218327950036868,,,,,,,,,,
NA,8721927577407364,,,,,,,,,,
NA,559153252798340,,,,,,,,,,
NA,5062752880168836,,,,,,,,,,
NA,2810953066483588,,,,,,,,,,
NA,7314552693854084,,,,,,,,,,
NA,1685053159640964,,,,,,,,,,
NA,6188652787011460,,,,,,,,,,
NA,3936852973326212,,,,,,,,,,
NA,8440452600696708,,,,,,,,,,
NA,1122103206219652,,,,,,,,,,
NA,5625702833590148,,,,,,,,,,
NA,3373903019904900,,,,,,,,,,
NA,7877502647275396,,,,,,,,,,
NA,2248003113062276,,,,,,,,,,
NA,6751602740432772,,,,,,,,,,
NA,4499802926747524,,,,,,,,,,
NA,9003402554118020,,,,,,,,,,
NA,2800369143684,,,,,,,,,,
NA,4506399996514180,,,,,,,,,,
NA,2254600182828932,,,,,,,,,,
NA,6758199810199428,,,,,,,,,,
NA,1128700275986308,,,,,,,,,,
NA,5632299903356804,,,,,,,,,,
NA,3380500089671556,,,,,,,,,,
NA,7884099717042052,,,,,,,,,,
NA,565750322564996,,,,,,,,,,
NA,5069349949935492,,,,,,,,,,
NA,2817550136250244,,,,,,,,,,
NA,7321149763620740,,,,,,,,,,
NA,1691650229407620,,,,,,,,,,
NA,6195249856778116,,,,,,,,,,
NA,3943450043092868,,,,,,,,,,
NA,8447049670463364,,,,,,,,,,
NA,284275345854340,,,,,,,,,,
NA,4787874973224836,,,,,,,,,,
NA,2536075159539588,,,,,,,,,,
NA,7039674786910084,,,,,,,,,,
NA,1410175252696964,,,,,,,,,,
NA,5913774880067460,,,,,,,,,,
NA,3661975066382212,,,,,,,,,,
NF,3504228702228356,,,,,,,,,,
NF,8007828329598852,,JHU,,,,,,,,JHU
NF,689478935121796,,DM,,,,,,,,
NF,5193078562492292,,DM,,,,,,,,
NF,2941278748807044,,DM,,,,,,,,
NF,7444878376177540,,JHU,,,,,,,,
NF,1815378841964420,,JHU,,,,,,,,
NF,6318978469334916,,DM,,,,,,,,
NF,4067178655649668,,DM,,,,,,,,
NF,8570778283020164,,DM,,,,,,,,
NF,408003958411140,,DM,,,,,,,,
NF,4911603585781636,,DM,,,,,,,,
NF,2659803772096388,,,,,,,,,,
NF,7163403399466884,,DM,,DM,,,,,,
NF,1533903865253764,,DM,,DM,,,,,,
NF,6037503492624260,,EK,,,,,,,,
NF,3785703678939012,,EK,,,,,,,,
NF,8289303306309508,,HI,,,,,,,,
NF,970953911832452,,DM,,,,,,,,
NF,5474553539202948,,JHU,,SM,,,,,,
NF,3222753725517700,,DM,,,,,,,,
NF,7726353352888196,,SM,,,,,,,,
NF,2096853818675076,,DM,,,,,,,,
NF,6600453446045572,,DM,,,,,,,,
NF,4348653632360324,,DM,,,,,,,,
NF,8852253259730820,,DM,,,,,,,,
NF,267266470055812,,SM,,,,,,,,
NF,4770866097426308,,DM,,,,,,,,
NF,2519066283741060,,DM,,,,,,,,
NF,7022665911111556,,JHU,,,,,,,,
NF,1393166376898436,,,,,,,,,,
NF,5896766004268932,,DM,,,,,,,,
NF,3644966190583684,,EK,,DM,,,,,,
NF,8148565817954180,,EK,,,,,,,,
NF,830216423477124,,JHU,,,,,,,,
NF,5333816050847620,,EK,,,,,,,,
NF,3082016237162372,,EK,,SM,,,,,,
NF,7585615864532868,,JHU,,SM,,,,,,
NF,1956116330319748,,DM,,,,,,,,
NF,6459715957690244,,EK,,,,,,,,
NF,4207916144004996,,EK,,,,,,,,
NF,8711515771375492,,DM,,HI,,DM,,,,
NF,548741446766468,,HI,,,,,,,,
NF,5052341074136964,,HI,,,,,,,,
NF,2800541260451716,,EK,,,,,,,,
NF,7304140887822212,,DM,,,,,,,,
NF,1674641353609092,,EK,,,,,,,,
NF,6178240980979588,,JHU,,,,,,,,
NF,3926441167294340,,,,,,,,,,
NF,8430040794664836,,SM,,SM,,,,,,
NF,1111691400187780,,SM,,,,,,,,
NF,5615291027558276,,EK,,DM,,,,,,
NF,3363491213873028,,EK,,,,,,,,
NF,7867090841243524,,EK,,,,,,,,
NF,2237591307030404,,DM,,,,,,,,
NF,6741190934400900,,SM,,,,,,,,
NF,4489391120715652,,DM,,,,,,,,
NF,8992990748086148,,DM,,,,,,,,
NF,12179772411780,,,,,,,,,,
NF,4515779399782276,,DM,,,,,,,,
NF,2263979586097028,,EK,,DM,,,,,,
NF,6767579213467524,,DM,,,,,,,,
NF,1138079679254404,,DM,,,,,,,,
NF,5641679306624900,,DM,,,,,,,,
NF,3389879492939652,,EK,,SM,,,,,,
NF,7893479120310148,,JHU,,SM,,,,,,
NF,575129725833092,,EK,,,,,,,,
NF,5078729353203588,,EK,,LK,,,,,,
NF,2826929539518340,,EK,,,,,,,,
NF,7330529166888836,,HI,,LK,,,,,,
NF,1701029632675716,,EK,,,,,,,,
NF,6204629260046212,,DM,,,,,,,,
NF,3952829446360964,,EK,,,,,,,,
NF,8456429073731460,,,,,,,,,,
NF,293654749122436,,EK,,,,,,,,
NF,4797254376492932,,JHU,,,,,,,,
NF,2545454562807684,,,,,,,,,,
NF,7049054190178180,,DM,,DM,,,,,,
NF,1419554655965060,,DM,,,,,,,,
NF,5923154283335556,,DM,,,,,,,,
NF,3671354469650308,,DM,,,,,,,,
NF,8174954097020804,,HI,,,,,,,,
NF,856604702543748,,DM,,SM,,,,,,
NF,5360204329914244,,DM,,SM,,,,,,
NF,3108404516228996,,DM,,,,,,,,
NF,7612004143599492,,HI,,LK,,,,,,
NF,1982504609386372,,HI,,LK,,LK,,,,
NF,6486104236756868,,DM,,HI,,DM,,,,
NF,4234304423071620,,HI,,LK,,DM,,,,
NF,8737904050442116,,DM,,,,,,,,
NF,152917260767108,,HI,,LK,,DM,,,,
NF,4656516888137604,,HI,,,,,,,,
NF,2404717074452356,,EK,,,,,,,,
NF,6908316701822852,,JHU,,,,,,,,
NF,1278817167609732,,,,,,,,,,
NF,5782416794980228,,JHU,,,,,,,,
NF,3530616981294980,,DM,,,,,,,,
NF,8034216608665476,,LK,,DM,,EK,,,,
NF,715867214188420,,DM,,,,,,,,
NF,5219466841558916,,HI,,,,,,,,
NF,2967667027873668,,EK,,SM,,,,,,
NF,7471266655244164,,DM,,SM,,,,,,
NF,1841767121031044,,DM,,,,,,,,
NF,6345366748401540,,DM,,LK,,LK,,,,
NF,4093566934716292,,EK,,,,,,,,
NF,8597166562086788,,DM,,HI,,DM,,,,
NF,434392237477764,,HI,,LK,,DM,,,,
NF,4937991864848260,,DM,,,,,,,,
NF,2686192051163012,,HI,,LK,,DM,,,,
NF,7189791678533508,,HI,,LK,,LK,,,,
NF,1560292144320388,,EK,,,,,,,,
NF,6063891771690884,,JHU,,,,,,,,
NF,3812091958005636,,,,,,,,,,
NF,8315691585376132,,DM,,,,,,,,
NF,997342190899076,,DM,,,,,,,,
NF,5500941818269572,,SM,,,,,,,,
NF,3249142004584324,,DM,,LK,,LK,,,,
NF,7752741631954820,,DM,,,,,,,,
NF,2123242097741700,,EK,,SM,,,,,,
NF,6626841725112196,,SM,,,,,,,,
NF,4375041911426948,,DM,,,,,,,,
NF,8878641538797444,,DM,,,,,,,,
NF,82548516589444,,DM,,,,,,,,
NF,4586148143959940,,EK,,,,,,,,
NF,2334348330274692,,DM,,,,,,,,
NF,6837947957645188,,DM,,,,,,,,
NF,1208448423432068,,DM,,,,,,,,
NF,5712048050802564,,EK,,,,,,,,
NF,3460248237117316,,HI,,,,,,,,
NF,7963847864487812,,JHU,,,,,,,,
NF,645498470010756,,,,,,,,,,
NF,5149098097381252,,SM,,,,,,,,
NF,2897298283696004,,EK,,DM,,,,,,
NF,7400897911066500,,SM,,,,,,,,
NF,1771398376853380,,SM,,,,,,,,
NF,6274998004223876,,DM,,,,,,,,
NF,4023198190538628,,EK,,SM,,,,,,
NF,8526797817909124,,DM,,,,,,,,
NF,364023493300100,,EK,,,,,,,,
NF,4867623120670596,,EK,,LK,,,,,,
NF,2615823306985348,,EK,,,,,,,,
NF,7119422934355844,,EK,,,,,,,,
NF,1489923400142724,,HI,,,,,,,,
NF,5993523027513220,,DM,,,,,,,,
NF,3741723213827972,,EK,,,,,,,,
NF,8245322841198468,,EK,,,,,,,,
NF,926973446721412,,EK,,,,,,,,
NF,5430573074091908,,JHU,,,,,,,,
NF,3178773260406660,,,,,,,,,,
NF,7682372887777156,,DM,,,,,,,,
NF,2052873353564036,,DM,,,,,,,,
NF,6556472980934532,,LK,,DM,,EK,,,,
NF,4304673167249284,,DM,,LK,,EK,,,,
NF,8808272794619780,,DM,,,,,,,,
NF,223286004944772,,DM,,SM,,,,,,
NF,4726885632315268,,DM,,,,,,,,
NF,2475085818630020,,DM,,,,,,,,
NF,6978685446000516,,DM,,,,,,,,
NF,1349185911787396,,DM,,,,,,,,
NF,5852785539157892,,HI,,HI,,DM,,,,
NF,3600985725472644,,HI,,,,,,,,
NF,8104585352843140,,HI,,,,,,,,
NF,786235958366084,,HI,,,,,,,,
NF,5289835585736580,,HI,,LK,,EK,,,,
NF,3038035772051332,,DM,,,,,,,,
NF,7541635399421828,,JHU,,,,,,,,
NF,1912135865208708,,,,,,,,,,
NF,6415735492579204,,DM,,,,,,,,
NF,4163935678893956,,DM,,,,,,,,
NF,8667535306264452,,SM,,,,,,,,
NF,504760981655428,,DM,,,,,,,,
NF,5008360609025924,,EK,,,,,,,,
NF,2756560795340676,,DM,,,,,,,,
NF,7260160422711172,,JHU,,,,,,,,
NF,1630660888498052,,DM,,,,,,,,
NF,6134260515868548,,DM,,LK,,,,,,
NF,3882460702183300,,HI,,LK,,EK,,,,
NF,8386060329553796,,DM,,,,,,,,
NF,1067710935076740,,HI,,,,,,,,
NF,5571310562447236,,DM,,,,,,,,
NF,3319510748761988,,HI,,LK,,EK,,,,
NF,7823110376132484,,HI,,LK,,EK,,,,
NF,2193610841919364,,DM,,,,,,,,
NF,6697210469289860,,JHU,,,,,,,,
NF,4445410655604612,,,,,,,,,,
NF,8949010282975108,,DM,,,,,,,,
NF,47364144500612,,DM,,,,,,,,
NF,4550963771871108,,DM,,,,,,,,
NF,2299163958185860,,DM,,,,,,,,
NF,6802763585556356,,EK,,,,,,,,
NF,1173264051343236,,DM,,,,,,,,
NF,5676863678713732,,DM,,,,,,,,
NF,3425063865028484,,DM,,,,,,,,
NF,7928663492398980,,DM,,,,,,,,
NF,610314097921924,,HI,,,,,,,,
NF,5113913725292420,,HI,,HI,,,,,,
NF,2862113911607172,,HI,,,,,,,,
NF,7365713538977668,,EK,,,,,,,,
NF,1736214004764548,,HI,,,,,,,,
NF,6239813632135044,,EK,,,,,,,,
NF,3988013818449796,,DM,,,,,,,,
NF,8491613445820292,,JHU,,,,,,,,
NF,328839121211268,,,,,,,,,,
NF,4832438748581764,,,,,,,,,,
NF,2580638934896516,,EK,,,,,,,,
NF,7084238562267012,,JHU,,,,,,,,
NF,1454739028053892,,JHU,,,,,,,,
NF,5958338655424388,,JHU,,,,,,,,
NF,3706538841739140,,SM,,,,,,,,
NF,8210138469109636,,JHU,,,,,,,,
NF,891789074632580,,JHU,,,,,,,,
NF,5395388702003076,,JHU,,,,,,,,
NF,3143588888317828,,EK,,,,,,,,
NF,7647188515688324,,,,,,,,,,
NF,2017688981475204,,EK,,,,,,,,
NF,6521288608845700,,JHU,,,,,,,,
NF,4269488795160452,,EK,,,,,,,,
NF,188101632855940,,SM,,,,,,,,
NF,4691701260226436,,JHU,,,,,,,,
NF,2439901446541188,,,,,,,,,,
NF,6943501073911684,,,,,,,,,,
NF,1314001539698564,,EK,,,,,,,,
NF,5817601167069060,,SM,,,,,,,,
NF,3565801353383812,,SM,,,,,,,,
NF,8069400980754308,,SM,,,,,,,,
NF,751051586277252,,SM,,,,,,,,
NF,5254651213647748,,JHU,,,,,,,,
NF,3002851399962500,,JHU,,,,,,,,
NF,7506451027332996,,JHU,,,,,,,,
NF,1876951493119876,,EK,,,,,,,,
NF,6380551120490372,,,,,,,,,,
NF,4128751306805124,,EK,,,,,,,,
NF,8632350934175620,,JHU,,,,,,,,
NF,469576609566596,,EK,,,,,,,,
NF,2721376423251844,,SM,,,,,,,,
NF,7224976050622340,,JHU,,,,,,,,
NF,1595476516409220,,,,,,,,,,
NF,6099076143779716,,,,,,,,,,
NF,3847276330094468,,EK,,,,,,,,
NF,8350875957464964,,JHU,,,,,,,,
NF,1032526562987908,,JHU,,,,,,,,
NF,5536126190358404,,JHU,,,,,,,,
NF,3284326376673156,,SM,,,,,,,,
NF,7787926004043652,,JHU,,,,,,,,
NF,2158426469830532,,JHU,,,,,,,,
NF,6662026097201028,,JHU,,,,,,,,
NF,4410226283515780,,EK,,,,,,,,
NF,8913825910886276,,,,,,,,,,
NF,117732888678276,,EK,,,,,,,,
NF,4621332516048772,,JHU,,,,,,,,
NF,2369532702363524,,EK,,,,,,,,
NF,1243632795520900,,SM,,,,,,,,
NF,5747232422891396,,JHU,,,,,,,,
NF,3495432609206148,,,,,,,,,,
NF,7999032236576644,,DM,,DM,,,,,,
NF,680682842099588,,DM,,,,,,,,
NF,5184282469470084,,DM,,,,,,,,
NF,2932482655784836,,SM,,,,,,,,
NF,7436082283155332,,EK,,,,,,,,
NF,1806582748942212,,DM,,,,,,,,
NF,6310182376312708,,SM,,,,,,,,
NF,4058382562627460,,DM,,,,,,,,
NF,8561982189997956,,SM,,,,,,,,
NF,399207865388932,,DM,,,,,,,,
NF,4902807492759428,,DM,,,,,,,,
NF,2651007679074180,,DM,,,,,,,,
NF,7154607306444676,,DM,,,,,,,,
NF,1525107772231556,,DM,,,,,,,,
NF,6028707399602052,,,,,,,,,,
NF,3776907585916804,,EK,,,,,,,,
NF,8280507213287300,,JHU,,,,,,,,
NF,962157818810244,,,,,,,,,,
NF,5465757446180740,,DM,,,,,,,,
NF,3213957632495492,,EK,,DM,,,,,,
NF,7717557259865988,,DM,,,,,,,,
NF,2088057725652868,,SM,,,,,,,,
NF,6591657353023364,,EK,,,,,,,,
NF,4339857539338116,,EK,,SM,,,,,,
NF,8843457166708612,,,,,,,,,,
NF,258470377033604,,JHU,,SM,,,,,,
NF,4762070004404100,,EK,,,,,,,,
NF,2510270190718852,,SM,,,,,,,,
NF,7013869818089348,,DM,,,,,,,,
NF,1384370283876228,,HI,,LK,,,,,,
NF,5887969911246724,,HI,,LK,,EK,,,,
NF,3636170097561476,,DM,,,,,,,,
NF,8139769724931972,,HI,,LK,,EK,,,,
NF,821420330454916,,,,,,,,,,
NF,5325019957825412,,EK,,,,,,,,
NF,3073220144140164,,JHU,,,,,,,,
NF,7576819771510660,,,,,,,,,,
NF,1947320237297540,,DM,,,,,,,,
NF,6450919864668036,,DM,,,,,,,,
NF,4199120050982788,,SM,,,,,,,,
NF,8702719678353284,,JHU,,,,,,,,
NF,539945353744260,,HI,,,,,,,,
NF,5043544981114756,,DM,,LK,,,,,,
NF,2791745167429508,,DM,,SM,,,,,,
NF,7295344794800004,,DM,,,,,,,,
NF,1665845260586884,,SM,,LK,,,,,,
NF,6169444887957380,,SM,,,,,,,,
NF,3917645074272132,,HI,,LK,,,,,,
NF,8421244701642628,,SM,,,,,,,,
NF,1102895307165572,,DM,,,,,,,,
NF,5606494934536068,,HI,,,,,,,,
NF,3354695120850820,,HI,,LK,,EK,,,,
NF,7858294748221316,,DM,,,,,,,,
NF,2228795214008196,,JHU,,,,,,,,
NF,6732394841378692,,,,,,,,,,
NF,4480595027693444,,DM,,DM,,,,,,
NF,8984194655063940,,JHU,,DM,,,,,,
NF,29771958456196,,DM,,DM,,,,,,
NF,4533371585826692,,DM,,,,,,,,
NF,2281571772141444,,DM,,,,,,,,
NF,6785171399511940,,HI,,SM,,LK,,,,
NF,1155671865298820,,DM,,,,,,,,
NF,5659271492669316,,SM,,,,,,,,
NF,3407471678984068,,HI,,DM,,,,,,
NF,7911071306354564,,SM,,,,,,,,
NF,592721911877508,,HI,,HI,,DM,,,,
NF,5096321539248004,,SM,,,,,,,,
NF,2844521725562756,,HI,,,,,,,,
NF,7348121352933252,,SM,,,,,,,,
NF,1718621818720132,,SM,,,,,,,,
NF,6222221446090628,,SM,,,,,,,,
NF,3970421632405380,,JHU,,,,,,,,
NF,8474021259775876,,,,,,,,,,
NF,311246935166852,,SM,,,,,,,,
NF,4814846562537348,,SM,,DM,,,,,,
NF,2563046748852100,,EK,,,,,,,,
NF,7066646376222596,,DM,,,,,,,,
NF,1437146842009476,,DM,,,,,,,,
NF,5940746469379972,,DM,,LK,,,,,,
NF,3688946655694724,,JHU,,SM,,,,,,
NF,8192546283065220,,HI,,LK,,DM,,,,
NF,874196888588164,,HI,,LK,,,,,,
NF,5377796515958660,,SM,,,,,,,,
NF,3125996702273412,,HI,,LK,,,,,,
NF,7629596329643908,,SM,,,,,,,,
NF,2000096795430788,,DM,,,,,,,,
NF,6503696422801284,,SM,,,,,,,,
NF,4251896609116036,,DM,,,,,,,,
NF,8755496236486532,,SM,,,,,,,,
NF,170509446811524,,JHU,,,,,,,,
NF,4674109074182020,,,,,,,,,,
NF,2422309260496772,,DM,,DM,,,,,,
NF,6925908887867268,,DM,,,,,,,,
NF,1296409353654148,,SM,,,,,,,,
NF,5800008981024644,,DM,,,,,,,,
NF,3548209167339396,,SM,,,,,,,,
NF,8051808794709892,,DM,,,,,,,,
NF,733459400232836,,DM,,,,,,,,
NF,5237059027603332,,SM,,,,,,,,
NF,2985259213918084,,HI,,,,,,,,
NF,7488858841288580,,SM,,,,,,,,
NF,1859359307075460,,HI,,LK,,,,,,
NF,6362958934445956,,SM,,,,,,,,
NF,4111159120760708,,DM,,,,,,,,
NF,8614758748131204,,DM,,,,,,,,
NF,451984423522180,,SM,,,,,,,,
NF,4955584050892676,,DM,,,,,,,,
NF,2703784237207428,,JHU,,,,,,,,
NF,7207383864577924,,,,,,,,,,
NF,1577884330364804,,,,,,,,,,
NF,6081483957735300,,,,,,,,,,
NF,3829684144050052,,,,,,,,,,
NF,8333283771420548,,SM,,SM,,,,,,
NF,1014934376943492,,SM,,,,,,,,
NF,5518534004313988,,HI,,LK,,EK,,,,
NF,3266734190628740,,JHU,,,,,,,,
NF,7770333817999236,,SM,,,,,,,,
NF,2140834283786116,,HI,,SM,,EK,,,,
NF,6644433911156612,,DM,,,,,,,,
NF,4392634097471364,,DM,,,,,,,,
NF,8896233724841860,,HI,,LK,,EK,,,,
NF,100140702633860,,SM,,,,,,,,
NF,4603740330004356,,HI,,LK,,,,,,
NF,2351940516319108,,HI,,LK,,EK,,,,
NF,6855540143689604,,HI,,,,,,,,
NF,1226040609476484,,SM,,,,,,,,
NF,5729640236846980,,SM,,,,,,,,
NF,3477840423161732,,SM,,,,,,,,
NF,7981440050532228,,JHU,,,,,,,,
NF,663090656055172,,,,,,,,,,
NF,5166690283425668,,JHU,,DM,,,,,,
NF,2914890469740420,,SM,,DM,,,,,,
NF,7418490097110916,,SM,,SM,,,,,,
NF,1788990562897796,,JHU,,SM,,,,,,
NF,6292590190268292,,HI,,LK,,,,,,
NF,4040790376583044,,SM,,SM,,,,,,
NF,8544390003953540,,DM,,SM,,,,,,
NF,381615679344516,,DM,,,,,,,,
NF,4885215306715012,,SM,,LK,,,,,,
NF,2633415493029764,,SM,,,,,,,,
NF,7137015120400260,,SM,,,,,,,,
NF,1507515586187140,,SM,,,,,,,,
NF,6011115213557636,,SM,,,,,,,,
NF,3759315399872388,,HI,,,,,,,,
NF,8262915027242884,,SM,,,,,,,,
NF,944565632765828,,HI,,DM,,,,,,
NF,5448165260136324,,JHU,,,,,,,,
NF,3196365446451076,,,,,,,,,,
NF,7699965073821572,,DM,,DM,,,,,,
NF,2070465539608452,,DM,,,,,,,,
NF,6574065166978948,,SM,,,,,,,,
NF,4322265353293700,,SM,,JHU,,EK,,,,
NF,8825864980664196,,SM,,,,,,,,
NF,240878190989188,,DM,,LK,,,,,,
NF,4744477818359684,,JHU,,SM,,,,,,
NF,2492678004674436,,SM,,,,,,,,
NF,6996277632044932,,HI,,,,,,,,
NF,1366778097831812,,HI,,JHU,,,,,,
NF,5870377725202308,,DM,,LK,,,,,,
NF,3618577911517060,,HI,,LK,,EK,,,,
NF,8122177538887556,,SM,,,,,,,,
NF,803828144410500,,SM,,,,,,,,
NF,5307427771780996,,HI,,LK,,EK,,,,
NF,3055627958095748,,SM,,,,,,,,
NF,7559227585466244,,JHU,,,,,,,,
NF,1929728051253124,,,,,,,,,,
NF,6433327678623620,,DM,,,,,,,,
NF,4181527864938372,,DM,,SM,,,,,,
NF,8685127492308868,,SM,,,,,,,,
NF,522353167699844,,SM,,SM,,,,,,
NF,5025952795070340,,HI,,,,,,,,
NF,2774152981385092,,SM,,HI,,EK,,,,
NF,7277752608755588,,JHU,,,,,,,,
NF,1648253074542468,,HI,,SM,,,,,,
NF,6151852701912964,,HI,,DM,,,,,,
NF,3900052888227716,,SM,,,,,,,,
NF,8403652515598212,,DM,,LK,,,,,,
NF,1085303121121156,,SM,,,,,,,,
NF,5588902748491652,,SM,,,,,,,,
NF,3337102934806404,,HI,,,,,,,,
NF,7840702562176900,,SM,,,,,,,,
NF,2211203027963780,,HI,,DM,,,,,,
NF,6714802655334276,,JHU,,,,,,,,
NF,4463002841649028,,,,,,,,,,
NF,8966602469019524,,JHU,,DM,,,,,,
NF,64956330545028,,SM,,,,,,,,
NF,4568555957915524,,SM,,,,,,,,
NF,2316756144230276,,JHU,,,,,,,,
NF,6820355771600772,,SM,,SM,,,,,,
NF,1190856237387652,,HI,,LK,,,,,,
NF,5694455864758148,,JHU,,,,,,,,
NF,3442656051072900,,SM,,,,,,,,
NF,7946255678443396,,SM,,,,,,,,
NF,627906283966340,,SM,,,,,,,,
NF,5131505911336836,,SM,,,,,,,,
NF,2879706097651588,,SM,,,,,,,,
NF,7383305725022084,,DM,,,,,,,,
NF,1753806190808964,,SM,,,,,,,,
NF,6257405818179460,,SM,,,,,,,,
NF,4005606004494212,,SM,,,,,,,,
NF,8509205631864708,,JHU,,,,,,,,
NF,346431307255684,,,,,,,,,,
NF,4850030934626180,,SM,,,,,,,,
NF,2598231120940932,,DM,,DM,,,,,,
NF,7101830748311428,,DM,,,,,,,,
NF,1472331214098308,,SM,,,,,,,,
NF,5975930841468804,,DM,,,,,,,,
NF,3724131027783556,,DM,,,,,,,,
NF,8227730655154052,,SM,,,,,,,,
NF,909381260676996,,HI,,LK,,EK,,,,
NF,5412980888047492,,SM,,HI,,EK,,,,
NF,3161181074362244,,SM,,,,,,,,
NF,7664780701732740,,HI,,HI,,DM,,,,
NF,2035281167519620,,SM,,,,,,,,
NF,6538880794890116,,SM,,,,,,,,
NF,4287080981204868,,SM,,,,,,,,
NF,8790680608575364,,SM,,,,,,,,
NF,205693818900356,,SM,,,,,,,,
NF,4709293446270852,,JHU,,,,,,,,
NF,2457493632585604,,,,,,,,,,
NF,6961093259956100,,SM,,SM,,,,,,
NF,1331593725742980,,HI,,,,,,,,
NF,5835193353113476,,EK,,,,,,,,
NF,3583393539428228,,SM,,,,,,,,
NF,8086993166798724,,HI,,,,,,,,
NF,768643772321668,,EK,,,,,,,,
NF,5272243399692164,,EK,,,,,,,,
NF,3020443586006916,,HI,,,,,,,,
NF,7524043213377412,,SM,,,,,,,,
NF,1894543679164292,,SM,,,,,,,,
NF,6398143306534788,,HI,,,,,,,,
NF,4146343492849540,,EK,,,,,,,,
NF,8649943120220036,,EK,,,,,,,,
NF,487168795611012,,EK,,,,,,,,
NF,4990768422981508,,EK,,,,,,,,
NF,2738968609296260,,EK,,,,,,,,
NF,7242568236666756,,JHU,,,,,,,,
NF,1613068702453636,,,,,,,,,,
NF,6116668329824132,,SM,,SM,,,,,,
NF,3864868516138884,,SM,,,,,,,,
NF,8368468143509380,,SM,,,,,,,,
NF,1050118749032324,,SM,,,,,,,,
NF,5553718376402820,,HI,,,,,,,,
NF,3301918562717572,,SM,,,,,,,,
NF,7805518190088068,,SM,,,,,,,,
NF,2176018655874948,,HI,,,,,,,,
NF,6679618283245444,,SM,,,,,,,,
NF,4427818469560196,,SM,,,,,,,,
NF,8931418096930692,,HI,,LK,,,,,,
NF,135325074722692,,SM,,,,,,,,
NF,4638924702093188,,HI,,,,,,,,
NF,2387124888407940,,SM,,,,,,,,
NF,6890724515778436,,SM,,,,,,,,
NF,1261224981565316,,EK,,,,,,,,
NF,5764824608935812,,JHU,,,,,,,,
NF,3513024795250564,,,,,,,,,,
NF,8016624422621060,,SM,,SM,,,,,,
NF,698275028144004,,EK,,,,,,,,
NF,5201874655514500,,EK,,,,,,,,
NF,2950074841829252,,JHU,,,,,,,,
NF,7453674469199748,,EK,,,,,,,,
NF,1824174934986628,,EK,,,,,,,,
NF,6327774562357124,,EK,,,,,,,,
NF,4075974748671876,,HI,,,,,,,,
NF,8579574376042372,,EK,,,,,,,,
NF,416800051433348,,JHU,,,,,,,,
NF,4920399678803844,,HI,,LK,,,,,,
NF,2668599865118596,,SM,,DM,,HI,,,,
NF,7172199492489092,,EK,,,,,,,,
NF,1542699958275972,,EK,,,,,,,,
NF,6046299585646468,,EK,,,,,,,,
NF,3794499771961220,,SM,,DM,,HI,,,,
NF,8298099399331716,,JHU,,,,,,,,
NF,979750004854660,,,,,,,,,,
NF,5483349632225156,,SM,,SM,,,,,,
NF,3231549818539908,,SM,,SM,,,,,,
NF,7735149445910404,,SM,,SM,,,,,,
NF,2105649911697284,,SM,,SM,,,,,,
NF,6609249539067780,,HI,,JHU,,,,,,
NF,4357449725382532,,SM,,SM,,,,,,
