Timestamp,Group,RowID,Phase,DateField,Date,User,Marketplace
2026-01-07 09:25:30,NF,6877530376245124,1,Kontrolle,2026-01-07,HI,it
2026-01-07 09:25:30,NF,8003430283087748,1,Kontrolle,2026-01-07,HI,se
2026-01-07 09:25:30,NF,685080888610692,1,Kontrolle,2026-01-07,HI,tr
2026-01-07 09:25:30,NF,1529505818742660,1,Kontrolle,2026-01-07,HI,fr
2026-01-07 09:25:30,NF,3781305632427908,1,Kontrolle,2026-01-07,HI,jp
2026-01-07 09:25:30,NF,7721955306377092,1,Kontrolle,2026-01-07,HI,pl
2026-01-07 09:25:30,NF,3640568144072580,1,Kontrolle,2026-01-07,HI,fr
2026-01-07 09:25:30,NF,7581217818021764,1,Kontrolle,2026-01-07,HI,se
2026-01-07 09:25:30,NF,6455317911179140,1,Kontrolle,2026-01-07,HI,pl
2026-01-07 09:25:30,NF,5047943027625860,1,Kontrolle,2026-01-07,HI,be
2026-01-07 09:25:30,NF,8425642748153732,1,Kontrolle,2026-01-07,HI,es
2026-01-07 09:25:30,NF,1107293353676676,1,Kontrolle,2026-01-07,HI,fr
2026-01-07 09:25:30,NF,3359093167361924,1,Kontrolle,2026-01-07,HI,jp
2026-01-07 09:25:30,NF,6736792887889796,1,Kontrolle,2026-01-07,HI,se
2026-01-07 09:25:30,NF,315644981677956,1,Kontrolle,2026-01-07,HI,tr
2026-01-07 09:25:30,NF,2426707307007876,1,Kontrolle,2026-01-07,HI,jp
2026-01-07 09:25:30,NF,2989657260429188,1,Kontrolle,2026-01-07,HI,au
2026-01-07 09:25:30,NF,1863757353586564,1,Kontrolle,2026-01-07,HI,ca
2026-01-07 09:25:30,NF,6648831957667716,1,Kontrolle,2026-01-07,HI,be
2026-01-07 09:25:30,NF,8900631771352964,1,Kontrolle,2026-01-07,HI,com
2026-01-07 09:25:30,NF,6859938190200708,1,Kontrolle,2026-01-07,HI,es
2026-01-07 09:25:30,NM,6840239456915332,1,Kontrolle,2026-01-07,EK,au
2026-01-07 09:25:30,NM,2846813224832900,1,Kontrolle,2026-01-07,EK,be
2026-01-07 09:25:30,NM,5450456759406468,1,Kontrolle,2026-01-07,EK,fr
2026-01-07 09:25:30,NM,6576356666249092,1,Kontrolle,2026-01-07,EK,sg
2026-01-07 09:25:30,NM,8828156479934340,1,Kontrolle,2026-01-07,EK,tr
